-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 11/02/2000 through 11/02/2020 
Location: Latitude  3.0   Longitude 105.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.07 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
RH2M      MERRA-2 Relative Humidity at 2 Meters (%) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,WS10M,RH2M,T2M
2007,10,29,5.46,86.88,27.15
2007,10,30,2.11,78.06,27.03
2007,10,31,2.13,81.62,27.27
2007,11,1,1.83,77.31,27.53
2007,11,2,2.98,82.44,27.14
2007,11,3,4.11,81.94,27.39
2007,11,4,3.59,84.0,27.28
2007,11,5,3.84,83.06,27.58
2007,11,6,3.36,87.38,26.91
2007,11,7,2.22,84.94,26.79
2007,11,8,2.73,84.5,26.83
2007,11,9,2.2,86.75,26.59
2007,11,10,2.33,84.5,27.09
2007,11,11,4.08,83.5,27.26
2007,11,12,3.13,84.69,27.3
2007,11,13,1.76,80.56,27.62
2007,11,14,1.88,80.69,27.31
2007,11,15,1.48,81.62,27.06
2007,11,16,3.83,82.81,27.7
2007,11,17,3.33,83.75,27.5
2007,11,18,3.08,82.94,27.68
2007,11,19,4.37,83.12,27.83
2007,11,20,4.66,83.38,27.5
2007,11,21,5.37,87.38,26.48
2007,11,22,3.8,83.88,27.3
2007,11,23,4.75,79.25,28.13
2007,11,24,3.62,82.19,27.78
2007,11,25,4.74,79.88,27.79
2007,11,26,5.08,81.94,27.4
2007,11,27,4.66,85.12,26.24
2007,11,28,5.18,85.69,26.22
2007,11,29,8.08,80.06,27.0
2007,11,30,8.68,76.56,26.74
2007,12,1,8.34,75.12,26.79
2007,12,2,7.77,76.44,26.91
2007,12,3,8.68,78.62,27.05
2007,12,4,9.37,80.0,27.1
2007,12,5,8.27,85.44,27.23
2007,12,6,7.19,86.81,26.95
2007,12,7,6.02,89.81,26.53
2007,12,8,8.05,88.56,26.98
2007,12,9,7.66,87.81,27.08
2007,12,10,8.66,87.0,27.08
2007,12,11,6.16,88.94,26.48
2007,12,12,6.25,89.19,26.61
2007,12,13,5.2,88.5,26.42
2007,12,14,5.57,88.5,26.83
2007,12,15,5.5,88.88,26.94
2007,12,16,6.34,89.06,26.9
2007,12,17,6.89,90.12,26.6
2007,12,18,6.47,87.12,26.85
2007,12,19,7.73,84.38,26.8
2007,12,20,5.62,86.31,26.43
2007,12,21,4.66,88.56,25.89
2007,12,22,5.55,88.38,26.32
2007,12,23,5.23,89.38,26.33
2007,12,24,6.05,86.0,26.55
2007,12,25,6.18,89.56,26.08
2007,12,26,7.37,81.81,26.9
2007,12,27,6.23,80.19,26.59
2007,12,28,4.58,86.56,26.36
2007,12,29,5.1,85.38,26.51
2007,12,30,5.35,84.81,26.41
2007,12,31,8.18,83.44,26.92
2008,1,1,9.01,84.5,26.57
2008,1,2,9.3,84.62,26.58
2008,1,3,9.1,87.56,25.93
2008,1,4,8.86,87.06,26.16
2008,1,5,7.74,86.5,26.01
2008,1,6,7.66,86.5,26.12
2008,1,7,7.2,86.56,26.4
2008,1,8,7.09,89.56,26.16
2008,1,9,5.7,89.38,25.98
2008,1,10,4.85,88.88,25.85
2008,1,11,4.81,88.31,25.96
2008,1,12,3.67,85.94,26.1
2008,1,13,3.84,82.0,26.37
2008,1,14,4.18,86.31,26.23
2008,1,15,5.27,81.69,26.26
2008,1,16,4.72,79.25,26.66
2008,1,17,8.41,84.75,26.77
2008,1,18,8.46,88.38,26.18
2008,1,19,6.58,87.88,26.29
2008,1,20,6.77,85.19,26.51
2008,1,21,6.55,88.06,26.29
2008,1,22,7.48,83.94,26.69
2008,1,23,6.93,86.81,26.36
2008,1,24,5.62,85.25,26.5
2008,1,25,5.34,86.75,26.47
2008,1,26,5.77,91.0,26.35
2008,1,27,6.59,89.12,26.71
2008,1,28,6.81,85.44,26.7
2008,1,29,5.68,84.69,26.55
2008,1,30,5.14,84.44,26.63
2008,1,31,6.44,87.69,26.46
2008,2,1,6.85,87.31,26.62
2008,2,2,6.14,86.94,26.75
2008,2,3,6.29,87.94,26.34
2008,2,4,6.95,87.75,26.47
2008,2,5,6.87,84.31,26.71
2008,2,6,6.46,77.19,26.86
2008,2,7,6.08,83.81,26.63
2008,2,8,6.48,85.62,26.54
2008,2,9,7.52,79.19,26.48
2008,2,10,7.1,79.31,26.48
2008,2,11,6.77,80.75,26.15
2008,2,12,6.06,79.94,26.14
2008,2,13,7.49,80.12,26.67
2008,2,14,7.76,81.69,26.72
2008,2,15,8.37,80.19,26.86
2008,2,16,7.21,78.69,26.75
2008,2,17,7.19,78.69,26.57
2008,2,18,7.32,79.06,26.51
2008,2,19,8.25,80.94,26.6
2008,2,20,8.62,79.94,26.6
2008,2,21,8.2,81.5,26.31
2008,2,22,6.2,83.19,26.29
2008,2,23,4.18,84.88,26.33
2008,2,24,2.54,86.19,26.19
2008,2,25,3.98,86.44,26.4
2008,2,26,4.66,87.56,26.25
2008,2,27,5.36,86.06,26.37
2008,2,28,4.26,87.62,26.1
2008,2,29,5.58,89.56,25.98
2008,3,1,8.05,87.19,26.41
2008,3,2,7.99,85.06,26.69
2008,3,3,8.02,84.12,26.61
2008,3,4,7.59,85.38,26.52
2008,3,5,7.94,85.56,26.38
2008,3,6,5.45,85.69,26.33
2008,3,7,5.19,85.0,26.69
2008,3,8,6.98,87.56,26.44
2008,3,9,7.38,84.44,26.8
2008,3,10,7.94,86.44,26.55
2008,3,11,7.05,86.94,26.44
2008,3,12,6.37,88.19,26.31
2008,3,13,5.16,89.19,26.19
2008,3,14,5.73,84.56,26.85
2008,3,15,6.36,86.06,26.73
2008,3,16,5.76,84.75,26.84
2008,3,17,4.98,88.94,26.4
2008,3,18,4.31,84.44,26.83
2008,3,19,3.67,84.81,26.69
2008,3,20,1.66,83.88,26.5
2008,3,21,3.0,83.5,27.01
2008,3,22,2.84,84.94,26.7
2008,3,23,2.44,86.25,26.51
2008,3,24,4.59,85.31,27.44
2008,3,25,4.92,83.56,27.49
2008,3,26,2.78,85.0,27.0
2008,3,27,3.7,84.38,27.22
2008,3,28,4.14,83.75,27.63
2008,3,29,4.01,82.25,28.0
2008,3,30,3.33,80.25,28.01
2008,3,31,1.35,79.38,27.72
2008,4,1,2.24,78.94,27.77
2008,4,2,2.26,77.0,27.73
2008,4,3,3.98,83.06,27.58
2008,4,4,2.7,79.94,27.39
2008,4,5,2.71,82.88,27.48
2008,4,6,3.28,81.12,27.94
2008,4,7,2.16,81.38,27.84
2008,4,8,2.49,82.38,27.87
2008,4,9,1.24,78.75,27.97
2008,4,10,2.15,76.88,28.44
2008,4,11,1.73,77.75,27.94
2008,4,12,1.8,77.38,28.18
2008,4,13,1.34,78.75,27.92
2008,4,14,2.88,76.62,28.44
2008,4,15,2.23,78.69,28.15
2008,4,16,1.22,75.62,28.39
2008,4,17,1.98,77.75,28.39
2008,4,18,2.95,82.25,28.23
2008,4,19,2.98,81.31,28.18
2008,4,20,2.16,81.69,28.08
2008,4,21,2.41,79.06,28.43
2008,4,22,3.32,80.75,28.4
2008,4,23,4.04,82.5,28.19
2008,4,24,4.74,85.62,27.91
2008,4,25,2.36,83.12,27.48
2008,4,26,2.45,83.69,28.05
2008,4,27,3.53,83.62,28.52
2008,4,28,3.88,81.25,29.01
2008,4,29,2.91,77.0,29.09
2008,4,30,3.01,79.5,28.9
2008,5,1,3.34,81.0,28.62
2008,5,2,3.73,81.56,28.53
2008,5,3,4.67,80.56,28.98
2008,5,4,3.3,80.12,28.6
2008,5,5,2.97,82.31,28.46
2008,5,6,3.01,81.56,28.55
2008,5,7,3.83,83.62,28.42
2008,5,8,3.48,79.62,28.87
2008,5,9,4.27,82.0,28.71
2008,5,10,5.27,83.56,28.44
2008,5,11,5.47,82.19,28.5
2008,5,12,6.19,80.06,29.16
2008,5,13,5.92,77.5,29.45
2008,5,14,4.77,76.75,29.15
2008,5,15,5.21,76.56,29.3
2008,5,16,5.46,77.44,29.28
2008,5,17,6.02,80.06,28.94
2008,5,18,6.68,80.69,28.94
2008,5,19,6.0,79.94,29.02
2008,5,20,4.91,81.0,28.91
2008,5,21,4.18,81.06,28.8
2008,5,22,4.02,81.06,28.65
2008,5,23,3.13,80.69,28.62
2008,5,24,2.66,80.62,28.2
2008,5,25,2.92,81.81,28.17
2008,5,26,3.04,80.56,28.41
2008,5,27,3.98,81.94,28.24
2008,5,28,4.71,83.5,28.25
2008,5,29,3.29,79.25,28.62
2008,5,30,3.39,82.31,28.11
2008,5,31,3.01,82.31,27.9
2008,6,1,3.13,79.75,28.22
2008,6,2,3.34,78.94,28.51
2008,6,3,3.04,82.0,27.84
2008,6,4,1.59,75.56,28.01
2008,6,5,1.72,75.88,28.45
2008,6,6,3.66,78.88,28.5
2008,6,7,3.49,85.06,27.87
2008,6,8,3.73,85.56,27.28
2008,6,9,2.91,79.44,27.9
2008,6,10,5.08,83.19,28.39
2008,6,11,5.12,85.06,28.15
2008,6,12,5.34,83.19,28.44
2008,6,13,3.39,82.69,28.44
2008,6,14,3.36,83.5,28.25
2008,6,15,3.79,82.0,28.5
2008,6,16,4.37,82.19,28.35
2008,6,17,3.09,82.75,28.33
2008,6,18,2.62,81.38,28.08
2008,6,19,3.08,80.19,28.27
2008,6,20,4.06,82.88,28.17
2008,6,21,5.62,81.25,28.74
2008,6,22,5.6,83.0,28.37
2008,6,23,5.34,77.62,28.7
2008,6,24,5.37,81.25,28.29
2008,6,25,5.05,81.0,28.63
2008,6,26,3.81,79.0,28.73
2008,6,27,2.76,76.62,28.55
2008,6,28,4.31,81.56,28.68
2008,6,29,2.87,84.56,28.14
2008,6,30,3.34,80.12,28.04
2008,7,1,4.46,81.69,27.96
2008,7,2,4.41,81.81,28.21
2008,7,3,4.81,75.94,28.83
2008,7,4,4.2,79.12,28.13
2008,7,5,5.31,82.88,28.3
2008,7,6,5.91,82.12,28.53
2008,7,7,5.7,84.38,28.3
2008,7,8,5.48,85.62,28.01
2008,7,9,3.38,84.06,27.51
2008,7,10,3.18,80.19,27.88
2008,7,11,3.42,80.38,27.65
2008,7,12,4.11,81.88,27.87
2008,7,13,4.84,82.75,28.33
2008,7,14,4.12,83.94,28.07
2008,7,15,5.17,86.0,27.42
2008,7,16,5.59,83.69,27.69
2008,7,17,5.8,82.44,28.3
2008,7,18,5.4,84.0,27.94
2008,7,19,4.46,86.88,27.21
2008,7,20,2.68,82.56,27.37
2008,7,21,2.83,82.94,27.4
2008,7,22,4.37,85.12,27.31
2008,7,23,4.01,84.31,26.9
2008,7,24,4.21,83.31,27.3
2008,7,25,2.77,83.38,26.82
2008,7,26,4.49,84.25,27.08
2008,7,27,3.52,79.06,27.24
2008,7,28,3.14,78.12,27.94
2008,7,29,4.18,80.56,28.03
2008,7,30,5.56,80.75,28.39
2008,7,31,5.47,81.19,28.43
2008,8,1,5.3,82.5,28.42
2008,8,2,5.42,81.25,28.36
2008,8,3,5.93,82.19,28.19
2008,8,4,5.84,80.88,28.23
2008,8,5,6.23,79.69,28.19
2008,8,6,6.38,81.25,28.3
2008,8,7,4.96,85.12,27.82
2008,8,8,5.68,84.19,27.35
2008,8,9,4.01,82.69,27.55
2008,8,10,3.44,83.94,27.43
2008,8,11,4.98,84.31,27.84
2008,8,12,4.56,82.0,27.75
2008,8,13,2.62,77.81,27.94
2008,8,14,3.41,81.56,27.97
2008,8,15,3.81,85.5,27.76
2008,8,16,4.72,82.25,28.13
2008,8,17,3.99,80.69,28.08
2008,8,18,4.56,83.75,28.03
2008,8,19,3.87,83.38,27.49
2008,8,20,4.23,83.38,27.94
2008,8,21,4.69,83.06,28.12
2008,8,22,4.94,85.38,27.72
2008,8,23,4.46,85.81,27.15
2008,8,24,4.62,85.0,27.26
2008,8,25,2.98,82.56,27.38
2008,8,26,1.09,76.0,27.66
2008,8,27,2.62,78.62,27.86
2008,8,28,3.33,82.94,27.68
2008,8,29,3.29,81.19,27.71
2008,8,30,2.09,78.88,27.76
2008,8,31,2.34,80.0,27.69
2008,9,1,2.59,82.06,27.3
2008,9,2,3.0,83.19,27.33
2008,9,3,2.33,82.06,27.21
2008,9,4,1.88,80.12,27.4
2008,9,5,3.8,83.38,27.42
2008,9,6,4.38,84.62,27.11
2008,9,7,5.22,81.75,27.38
2008,9,8,3.49,84.31,27.3
2008,9,9,5.66,82.19,28.03
2008,9,10,6.73,82.81,28.21
2008,9,11,6.59,83.88,28.04
2008,9,12,4.88,80.25,28.32
2008,9,13,3.3,81.19,27.91
2008,9,14,1.35,82.44,27.31
2008,9,15,4.28,76.56,28.06
2008,9,16,3.36,79.06,27.83
2008,9,17,3.95,75.0,28.57
2008,9,18,6.14,79.5,28.8
2008,9,19,6.04,80.31,28.86
2008,9,20,4.23,78.56,28.82
2008,9,21,3.45,82.88,28.17
2008,9,22,3.76,84.5,27.37
2008,9,23,5.35,80.31,28.43
2008,9,24,6.54,82.5,28.51
2008,9,25,3.86,81.62,28.41
2008,9,26,5.43,80.25,28.51
2008,9,27,6.11,79.56,28.73
2008,9,28,6.55,81.5,28.76
2008,9,29,4.45,82.44,28.26
2008,9,30,5.26,82.62,28.33
2008,10,1,5.64,83.12,27.44
2008,10,2,4.0,79.88,28.29
2008,10,3,2.67,78.94,28.12
2008,10,4,1.95,74.56,28.19
2008,10,5,3.07,77.75,28.31
2008,10,6,2.29,81.44,27.79
2008,10,7,1.82,80.31,27.56
2008,10,8,2.27,82.44,27.26
2008,10,9,1.55,79.25,27.56
2008,10,10,1.15,73.19,28.3
2008,10,11,0.89,72.62,28.65
2008,10,12,1.98,77.0,28.36
2008,10,13,2.62,77.56,28.5
2008,10,14,2.77,80.06,28.52
2008,10,15,2.0,78.81,28.47
2008,10,16,1.17,79.88,27.86
2008,10,17,2.13,76.5,28.62
2008,10,18,1.48,80.12,28.37
2008,10,19,2.14,78.94,28.64
2008,10,20,1.8,77.81,28.59
2008,10,21,0.91,75.88,28.51
2008,10,22,3.11,82.19,28.21
2008,10,23,5.02,86.31,27.79
2008,10,24,5.87,83.19,27.68
2008,10,25,3.88,84.38,27.55
2008,10,26,3.07,77.38,28.08
2008,10,27,2.35,80.25,27.63
2008,10,28,1.73,80.25,27.33
2008,10,29,1.48,79.31,27.87
2008,10,30,4.38,81.31,28.53
2008,10,31,3.47,76.75,28.79
2008,11,1,2.45,80.88,28.23
2008,11,2,1.19,78.12,28.13
2008,11,3,2.17,76.81,28.52
2008,11,4,2.68,79.38,28.44
2008,11,5,2.84,79.25,28.43
2008,11,6,1.91,79.19,28.26
2008,11,7,1.48,79.12,28.04
2008,11,8,1.25,76.81,28.35
2008,11,9,3.94,80.88,28.52
2008,11,10,2.36,80.94,28.27
2008,11,11,2.97,83.12,27.62
2008,11,12,5.32,83.06,28.15
2008,11,13,5.91,79.69,28.52
2008,11,14,4.48,79.5,28.43
2008,11,15,3.91,80.25,28.37
2008,11,16,2.98,82.31,28.1
2008,11,17,3.34,80.25,28.44
2008,11,18,2.29,79.5,28.29
2008,11,19,4.24,85.94,27.84
2008,11,20,3.62,86.69,27.12
2008,11,21,5.49,88.5,27.39
2008,11,22,5.11,85.31,27.74
2008,11,23,3.8,84.56,27.86
2008,11,24,2.52,82.5,27.76
2008,11,25,3.39,85.88,27.34
2008,11,26,3.21,85.12,27.47
2008,11,27,4.62,87.44,27.23
2008,11,28,5.74,84.56,27.76
2008,11,29,5.01,83.5,28.12
2008,11,30,2.77,88.69,27.33
2008,12,1,6.3,86.75,27.75
2008,12,2,6.33,84.75,27.54
2008,12,3,6.94,84.12,27.74
2008,12,4,6.9,84.44,27.55
2008,12,5,5.77,82.94,27.76
2008,12,6,8.93,87.94,27.71
2008,12,7,7.84,88.38,27.69
2008,12,8,11.41,84.5,27.68
2008,12,9,8.57,80.75,27.58
2008,12,10,8.09,81.0,27.38
2008,12,11,7.05,83.94,27.3
2008,12,12,6.71,86.0,27.01
2008,12,13,6.81,89.25,27.03
2008,12,14,7.21,85.69,27.09
2008,12,15,6.59,89.0,26.78
2008,12,16,8.11,82.12,27.31
2008,12,17,8.42,81.38,27.16
2008,12,18,8.59,82.81,26.96
2008,12,19,8.19,82.25,26.69
2008,12,20,8.25,80.94,26.74
2008,12,21,8.07,83.94,26.9
2008,12,22,8.42,84.75,27.12
2008,12,23,8.32,84.94,27.15
2008,12,24,8.7,87.06,26.98
2008,12,25,7.47,86.25,26.71
2008,12,26,3.88,87.31,25.86
2008,12,27,3.88,84.88,26.57
2008,12,28,3.7,85.94,26.72
2008,12,29,4.3,83.25,26.65
2008,12,30,2.99,84.25,26.64
2008,12,31,3.84,86.44,26.54
2009,1,1,4.98,87.69,26.54
2009,1,2,6.45,85.0,27.1
2009,1,3,10.5,88.25,26.76
2009,1,4,8.27,84.94,26.73
2009,1,5,7.7,84.94,26.8
2009,1,6,7.57,84.38,26.81
2009,1,7,8.38,86.06,26.69
2009,1,8,9.33,83.06,26.67
2009,1,9,9.6,80.38,26.36
2009,1,10,9.41,78.75,26.08
2009,1,11,8.98,79.81,26.11
2009,1,12,9.13,81.44,26.15
2009,1,13,10.54,81.31,26.17
2009,1,14,10.32,80.5,26.01
2009,1,15,9.88,81.5,25.87
2009,1,16,9.67,81.0,25.95
2009,1,17,9.02,81.5,25.94
2009,1,18,7.52,80.94,25.73
2009,1,19,7.15,79.06,25.89
2009,1,20,6.39,79.88,25.94
2009,1,21,6.12,81.69,26.05
2009,1,22,6.4,83.44,26.05
2009,1,23,6.52,86.44,26.1
2009,1,24,7.19,89.0,26.15
2009,1,25,8.6,87.94,26.19
2009,1,26,7.98,84.81,26.12
2009,1,27,7.0,85.44,25.94
2009,1,28,6.94,82.44,25.63
2009,1,29,6.51,84.12,25.53
2009,1,30,6.1,84.0,25.72
2009,1,31,6.66,83.19,26.01
2009,2,1,7.09,81.94,26.05
2009,2,2,6.77,82.25,26.11
2009,2,3,6.75,84.44,26.01
2009,2,4,6.41,86.38,25.98
2009,2,5,6.27,83.94,25.94
2009,2,6,6.34,82.0,25.87
2009,2,7,6.15,83.62,25.8
2009,2,8,6.66,82.94,26.0
2009,2,9,6.35,82.0,26.27
2009,2,10,5.6,89.0,25.76
2009,2,11,4.79,87.19,25.98
2009,2,12,2.92,87.06,26.02
2009,2,13,1.4,86.44,26.1
2009,2,14,2.05,84.44,26.49
2009,2,15,2.02,84.62,26.8
2009,2,16,4.15,87.31,26.82
2009,2,17,4.96,88.81,26.33
2009,2,18,5.88,79.5,27.02
2009,2,19,5.37,80.31,27.01
2009,2,20,5.01,86.94,26.69
2009,2,21,4.3,88.38,26.52
2009,2,22,3.54,87.81,26.32
2009,2,23,3.9,88.75,26.37
2009,2,24,3.4,88.5,26.19
2009,2,25,2.5,87.62,26.15
2009,2,26,4.02,88.0,26.58
2009,2,27,3.37,87.25,26.69
2009,2,28,3.49,88.56,26.71
2009,3,1,4.2,87.81,26.76
2009,3,2,5.14,87.31,27.31
2009,3,3,4.72,85.19,27.23
2009,3,4,2.44,87.75,26.78
2009,3,5,1.87,86.19,26.97
2009,3,6,1.67,79.81,27.6
2009,3,7,1.48,81.06,27.48
2009,3,8,1.9,82.06,27.32
2009,3,9,3.9,86.88,27.08
2009,3,10,2.26,81.38,27.01
2009,3,11,2.62,81.5,27.14
2009,3,12,3.01,84.12,27.26
2009,3,13,2.74,84.81,27.1
2009,3,14,5.98,81.0,27.01
2009,3,15,6.57,82.81,27.43
2009,3,16,4.01,84.94,26.93
2009,3,17,1.75,82.19,26.56
2009,3,18,1.34,78.69,27.34
2009,3,19,1.95,84.19,27.26
2009,3,20,2.66,83.88,27.45
2009,3,21,1.65,82.69,27.29
2009,3,22,2.02,82.06,26.85
2009,3,23,2.55,74.06,28.25
2009,3,24,2.14,79.62,27.64
2009,3,25,1.62,79.62,27.31
2009,3,26,2.66,78.5,28.01
2009,3,27,2.56,77.69,28.23
2009,3,28,2.27,78.62,28.12
2009,3,29,3.49,83.0,27.98
2009,3,30,4.99,83.44,28.15
2009,3,31,3.01,78.06,28.08
2009,4,1,3.52,80.0,28.25
2009,4,2,3.19,82.25,28.04
2009,4,3,3.66,84.06,28.26
2009,4,4,4.41,82.31,28.33
2009,4,5,3.05,82.25,28.02
2009,4,6,1.56,82.12,27.53
2009,4,7,1.39,81.44,27.34
2009,4,8,3.73,81.06,28.07
2009,4,9,4.78,83.06,28.45
2009,4,10,2.92,84.56,28.05
2009,4,11,2.48,84.31,27.92
2009,4,12,1.68,84.62,27.54
2009,4,13,2.26,81.19,27.73
2009,4,14,3.2,81.38,28.44
2009,4,15,4.09,83.81,28.48
2009,4,16,5.67,85.94,28.3
2009,4,17,4.06,82.19,28.79
2009,4,18,3.48,81.88,28.85
2009,4,19,3.75,86.44,28.53
2009,4,20,3.45,84.31,28.68
2009,4,21,4.8,81.62,28.9
2009,4,22,3.27,75.19,29.47
2009,4,23,2.97,78.88,29.42
2009,4,24,3.88,80.81,29.19
2009,4,25,5.27,79.75,29.41
2009,4,26,4.89,83.12,29.11
2009,4,27,3.71,81.44,28.81
2009,4,28,4.17,81.88,28.85
2009,4,29,3.91,82.75,28.85
2009,4,30,3.87,80.31,28.96
2009,5,1,3.98,78.88,29.15
2009,5,2,4.02,82.19,28.95
2009,5,3,5.32,79.94,28.84
2009,5,4,5.64,80.25,28.87
2009,5,5,6.16,80.44,29.15
2009,5,6,6.27,83.81,28.85
2009,5,7,4.77,81.0,29.06
2009,5,8,3.45,82.62,29.01
2009,5,9,3.07,83.06,28.71
2009,5,10,3.85,83.06,28.57
2009,5,11,2.77,83.44,28.26
2009,5,12,3.17,81.12,28.58
2009,5,13,3.86,79.38,29.15
2009,5,14,1.37,77.88,28.63
2009,5,15,1.48,75.94,28.69
2009,5,16,1.52,77.44,28.73
2009,5,17,2.16,78.0,28.69
2009,5,18,1.13,76.44,28.3
2009,5,19,2.18,75.94,28.81
2009,5,20,3.27,81.94,28.91
2009,5,21,3.05,82.81,28.83
2009,5,22,2.89,80.12,28.8
2009,5,23,2.67,80.88,28.79
2009,5,24,3.23,82.75,28.8
2009,5,25,4.22,82.0,29.28
2009,5,26,2.67,81.31,28.9
2009,5,27,3.12,81.0,28.51
2009,5,28,4.01,84.69,28.79
2009,5,29,4.35,84.56,28.96
2009,5,30,3.25,82.12,28.86
2009,5,31,2.33,81.5,28.58
2009,6,1,2.05,76.38,28.86
2009,6,2,3.91,76.69,29.57
2009,6,3,5.84,82.62,29.16
2009,6,4,7.88,80.88,28.76
2009,6,5,5.76,81.19,29.14
2009,6,6,3.99,81.06,29.09
2009,6,7,2.24,80.31,28.55
2009,6,8,3.53,81.0,28.83
2009,6,9,5.02,81.62,29.23
2009,6,10,4.24,79.44,29.45
2009,6,11,3.95,80.62,29.44
2009,6,12,2.85,80.88,28.88
2009,6,13,2.08,78.38,28.58
2009,6,14,3.7,83.44,28.51
2009,6,15,4.71,80.0,29.18
2009,6,16,5.95,78.69,29.34
2009,6,17,5.75,81.62,28.87
2009,6,18,5.48,82.0,29.19
2009,6,19,3.81,81.5,29.04
2009,6,20,3.93,81.38,29.0
2009,6,21,3.07,84.19,28.67
2009,6,22,4.0,84.69,28.59
2009,6,23,2.72,80.44,28.48
2009,6,24,3.07,82.25,27.78
2009,6,25,3.85,71.69,29.16
2009,6,26,3.33,78.38,29.03
2009,6,27,3.9,84.44,28.46
2009,6,28,3.58,83.75,28.5
2009,6,29,3.74,80.25,28.46
2009,6,30,2.05,75.12,28.48
2009,7,1,2.22,77.25,28.74
2009,7,2,2.69,81.38,28.15
2009,7,3,4.47,83.56,28.22
2009,7,4,6.07,81.69,28.78
2009,7,5,5.59,80.88,28.23
2009,7,6,4.5,79.88,28.4
2009,7,7,3.23,82.0,27.95
2009,7,8,2.16,78.5,28.17
2009,7,9,2.63,80.81,28.3
2009,7,10,4.01,83.12,28.43
2009,7,11,6.85,84.19,28.44
2009,7,12,7.99,82.62,28.24
2009,7,13,7.42,75.12,29.21
2009,7,14,6.02,78.12,28.97
2009,7,15,6.37,83.69,28.01
2009,7,16,6.35,82.0,28.66
2009,7,17,6.82,83.88,28.9
2009,7,18,5.24,84.62,28.62
2009,7,19,4.66,83.56,28.29
2009,7,20,5.42,83.19,28.8
2009,7,21,5.21,84.44,28.8
2009,7,22,4.49,84.88,27.94
2009,7,23,3.91,81.0,28.3
2009,7,24,4.36,86.75,27.79
2009,7,25,5.25,83.25,28.21
2009,7,26,5.09,84.81,28.11
2009,7,27,5.51,83.38,28.18
2009,7,28,4.97,85.12,28.03
2009,7,29,6.88,77.88,28.8
2009,7,30,7.12,75.56,28.65
2009,7,31,6.79,74.75,28.62
2009,8,1,6.47,77.5,28.33
2009,8,2,6.84,77.88,28.71
2009,8,3,7.16,78.12,28.65
2009,8,4,6.35,78.62,28.65
2009,8,5,6.41,80.94,28.52
2009,8,6,5.81,80.06,28.74
2009,8,7,5.88,82.81,28.65
2009,8,8,5.38,84.12,28.4
2009,8,9,5.04,85.69,28.38
2009,8,10,4.92,86.69,27.7
2009,8,11,4.34,83.44,28.3
2009,8,12,3.87,81.75,28.66
2009,8,13,4.12,83.56,28.56
2009,8,14,2.75,85.56,28.15
2009,8,15,1.61,79.44,28.11
2009,8,16,1.36,79.88,27.8
2009,8,17,2.0,77.25,28.03
2009,8,18,2.26,78.62,28.23
2009,8,19,3.46,79.06,28.27
2009,8,20,3.26,77.44,28.3
2009,8,21,3.88,80.88,28.0
2009,8,22,5.05,77.56,28.72
2009,8,23,4.51,80.94,28.33
2009,8,24,4.88,83.88,28.05
2009,8,25,4.01,80.75,27.87
2009,8,26,2.31,80.0,27.59
2009,8,27,5.58,84.56,27.72
2009,8,28,7.29,81.56,27.75
2009,8,29,5.84,80.81,28.45
2009,8,30,4.82,84.81,28.32
2009,8,31,4.36,84.12,28.12
2009,9,1,2.55,81.94,27.34
2009,9,2,1.58,78.31,27.49
2009,9,3,2.8,79.62,28.14
2009,9,4,4.05,80.0,28.54
2009,9,5,5.95,82.19,28.74
2009,9,6,5.35,84.38,27.93
2009,9,7,4.63,83.0,28.18
2009,9,8,4.17,81.06,28.53
2009,9,9,5.05,81.75,28.59
2009,9,10,5.77,83.31,28.8
2009,9,11,5.93,83.12,28.7
2009,9,12,5.62,82.0,28.78
2009,9,13,5.57,83.38,28.77
2009,9,14,3.7,83.0,28.56
2009,9,15,3.88,84.12,28.3
2009,9,16,3.44,85.0,27.99
2009,9,17,3.2,80.44,27.95
2009,9,18,2.16,80.88,27.35
2009,9,19,2.3,82.38,27.15
2009,9,20,3.45,81.44,27.76
2009,9,21,3.62,77.75,28.79
2009,9,22,2.92,79.94,27.81
2009,9,23,3.61,79.06,28.58
2009,9,24,5.78,82.56,28.68
2009,9,25,6.22,81.25,28.96
2009,9,26,5.42,81.0,28.9
2009,9,27,4.59,78.44,29.09
2009,9,28,4.27,81.81,28.47
2009,9,29,5.03,80.62,28.85
2009,9,30,4.11,81.62,28.55
2009,10,1,4.32,83.56,28.28
2009,10,2,3.23,82.75,28.15
2009,10,3,1.81,81.62,27.74
2009,10,4,2.62,83.75,27.34
2009,10,5,3.31,82.5,27.61
2009,10,6,4.41,79.19,28.13
2009,10,7,3.93,77.25,28.62
2009,10,8,5.58,82.69,28.51
2009,10,9,4.4,79.62,28.87
2009,10,10,4.29,84.31,28.33
2009,10,11,4.23,82.19,28.55
2009,10,12,3.55,81.5,28.41
2009,10,13,3.05,81.12,27.74
2009,10,14,2.0,82.25,27.24
2009,10,15,1.95,78.94,27.53
2009,10,16,1.82,80.06,27.74
2009,10,17,2.42,78.75,28.18
2009,10,18,3.88,74.0,29.19
